CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,TRANSECT,SUBP,CONDID,MEASYEAR,SMALLCT,MEDIUMCT,LARGECT,RSNCTCD,PILESCD,SMALL_TL_COND,SMALL_TL_PLOT,SMALL_TL_UNADJ,MEDIUM_TL_COND,MEDIUM_TL_PLOT,MEDIUM_TL_UNADJ,LARGE_TL_COND,LARGE_TL_PLOT,LARGE_TL_UNADJ,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,FWD_STATUS_CD,FWD_NONSAMPLE_REASN_CD,FWD_SAMPLE_METHOD,SLOPE
76438995010538,52910028010538,2001,23,19,277,150,4,1,2001,15,0,1,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:39,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,1,
76438950010538,52896389010538,2001,23,19,329,150,1,1,2001,20,6,4,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:39,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,1,
76438949010538,52896389010538,2001,23,19,329,150,2,1,2001,14,4,3,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:39,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,1,
76438948010538,52896389010538,2001,23,19,329,150,3,1,2001,20,2,3,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:39,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,1,
76438947010538,52896389010538,2001,23,19,329,150,4,1,2001,31,3,2,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:39,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,1,
76439010010538,52892334010538,2001,23,19,440,150,1,1,2001,65,7,4,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:39,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,1,
76439009010538,52892334010538,2001,23,19,440,150,2,1,2001,33,4,2,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:39,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,1,
76439008010538,52892334010538,2001,23,19,440,150,3,1,2001,325,3,4,4,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:39,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,1,
76439007010538,52892334010538,2001,23,19,440,150,4,1,2001,11,1,4,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:39,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,1,
76439002010538,52892868010538,2001,23,19,759,150,1,1,2001,10,3,2,0,0,30.0,40.0,40.0,30.0,40.0,40.0,30.0,40.0,40.0,NIMS,2007-11-19 11:54:39,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,1,
76439001010538,52892868010538,2001,23,19,759,150,2,1,2001,0,0,1,0,0,30.0,40.0,40.0,30.0,40.0,40.0,30.0,40.0,40.0,NIMS,2007-11-19 11:54:39,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,1,
76439000010538,52892868010538,2001,23,19,759,150,3,1,2001,15,12,17,0,0,30.0,40.0,40.0,30.0,40.0,40.0,30.0,40.0,40.0,NIMS,2007-11-19 11:54:39,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,1,
76438999010538,52892868010538,2001,23,19,759,150,4,2,2001,45,4,3,0,0,10.0,40.0,40.0,10.0,40.0,40.0,10.0,40.0,40.0,NIMS,2007-11-19 11:54:39,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,1,
76439039010538,52909880010538,2001,23,19,1145,150,1,1,2001,85,12,4,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:39,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,1,
76439038010538,52909880010538,2001,23,19,1145,150,2,1,2001,70,11,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:39,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,1,
76439037010538,52909880010538,2001,23,19,1145,150,3,1,2001,26,7,1,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:39,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,1,
76439036010538,52909880010538,2001,23,19,1145,150,4,1,2001,24,12,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:39,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,1,
76439056010538,52922003010538,2001,23,21,123,150,4,1,2001,35,4,4,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,1,
76439059010538,52922003010538,2001,23,21,123,150,1,1,2001,223,7,5,1,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,1,
76439058010538,52922003010538,2001,23,21,123,150,2,1,2001,41,4,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,1,
76439057010538,52922003010538,2001,23,21,123,150,3,1,2001,19,4,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,1,
76439066010538,52921695010538,2001,23,21,278,150,1,1,2001,8,6,3,0,0,30.0,40.0,40.0,30.0,40.0,40.0,30.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,1,
76439065010538,52921695010538,2001,23,21,278,150,2,1,2001,15,2,6,0,0,30.0,40.0,40.0,30.0,40.0,40.0,30.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,1,
76439064010538,52921695010538,2001,23,21,278,150,4,1,2001,31,4,0,0,0,30.0,40.0,40.0,30.0,40.0,40.0,30.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,1,
76439021010538,52922083010538,2001,23,21,1080,150,1,1,2001,2,2,1,0,0,20.0,40.0,40.0,20.0,40.0,40.0,20.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,1,
76439020010538,52922083010538,2001,23,21,1080,150,2,1,2001,9,2,3,0,0,20.0,40.0,40.0,20.0,40.0,40.0,20.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,1,
76439019010538,52922083010538,2001,23,21,1080,150,3,2,2001,20,2,0,0,0,20.0,40.0,40.0,20.0,40.0,40.0,20.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,1,
76439018010538,52922083010538,2001,23,21,1080,150,4,2,2001,2,3,0,0,0,20.0,40.0,40.0,20.0,40.0,40.0,20.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,1,
76439014010538,52921847010538,2001,23,21,1193,150,1,1,2001,999,10,6,4,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,1,
76439013010538,52921847010538,2001,23,21,1193,150,2,1,2001,313,8,3,4,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,1,
76439012010538,52921847010538,2001,23,21,1193,150,3,1,2001,73,5,1,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,1,
76439011010538,52921847010538,2001,23,21,1193,150,4,1,2001,155,1,0,4,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,1,
76438969010538,52933107010538,2001,23,25,767,150,1,1,2001,1,3,4,0,0,30.0,40.0,40.0,30.0,40.0,40.0,30.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,1,
76438968010538,52933107010538,2001,23,25,767,150,2,1,2001,7,2,2,0,0,30.0,40.0,40.0,30.0,40.0,40.0,30.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,1,
76438967010538,52933107010538,2001,23,25,767,150,3,2,2001,18,3,3,0,0,10.0,40.0,40.0,10.0,40.0,40.0,10.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,1,
76438966010538,52933107010538,2001,23,25,767,150,4,1,2001,6,2,8,0,0,30.0,40.0,40.0,30.0,40.0,40.0,30.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,1,
76439017010538,52932732010538,2001,23,25,810,150,1,1,2001,0,0,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,1,
76439016010538,52932732010538,2001,23,25,810,150,3,1,2001,5,3,3,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,1,
76439015010538,52932732010538,2001,23,25,810,150,4,1,2001,2,0,2,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,1,
76439027010538,52924806010538,2001,23,25,1207,150,1,1,2001,2,4,0,0,0,30.0,40.0,40.0,30.0,40.0,40.0,30.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,1,
76439026010538,52924806010538,2001,23,25,1207,150,4,2,2001,150,36,6,4,0,10.0,40.0,40.0,10.0,40.0,40.0,10.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,1,
76439063010538,52932937010538,2001,23,25,1439,150,1,1,2001,80,12,3,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,1,
76439062010538,52932937010538,2001,23,25,1439,150,2,1,2001,267,4,1,4,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,1,
76439061010538,52932937010538,2001,23,25,1439,150,3,1,2001,320,9,5,1,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,1,
76439060010538,52932937010538,2001,23,25,1439,150,4,1,2001,350,11,4,1,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,1,
76439031010538,52932795010538,2001,23,25,1505,150,1,1,2001,12,0,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,1,
76439030010538,52932795010538,2001,23,25,1505,150,2,1,2001,200,20,1,4,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,1,
76439029010538,52932795010538,2001,23,25,1505,150,3,1,2001,13,3,3,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,1,
76439028010538,52932795010538,2001,23,25,1505,150,4,1,2001,15,7,2,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,1,
76438962010538,52935355010538,2001,23,27,1847,150,1,1,2001,36,7,4,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,1,
76438961010538,52935355010538,2001,23,27,1847,150,2,1,2001,11,3,1,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,1,
76438960010538,52935355010538,2001,23,27,1847,150,3,1,2001,35,18,3,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,1,
76438959010538,52935355010538,2001,23,27,1847,150,4,1,2001,350,25,40,3,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,1,
76438931010538,52942606010538,2001,23,29,142,150,4,1,2001,2,2,3,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:41,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,1,
76438934010538,52942606010538,2001,23,29,142,150,1,1,2001,57,9,1,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:41,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,1,
76438933010538,52942606010538,2001,23,29,142,150,2,1,2001,18,7,2,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:41,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,1,
76438932010538,52942606010538,2001,23,29,142,150,3,1,2001,36,15,2,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:41,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,1,
76438990010538,52937079010538,2001,23,29,675,150,1,1,2001,121,3,4,4,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,1,
76438989010538,52937079010538,2001,23,29,675,150,2,1,2001,53,4,2,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,1,
76438988010538,52937079010538,2001,23,29,675,150,3,1,2001,2,4,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,1,
76438987010538,52937079010538,2001,23,29,675,150,4,1,2001,455,11,6,4,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:40,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,1,
76438994010538,52942496010538,2001,23,29,1327,150,1,1,2001,9,9,2,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:41,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,1,
76438993010538,52942496010538,2001,23,29,1327,150,2,1,2001,6,8,4,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:41,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,1,
76438992010538,52942496010538,2001,23,29,1327,150,3,1,2001,3,5,2,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:41,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,1,
76438991010538,52942496010538,2001,23,29,1327,150,4,1,2001,6,3,2,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:41,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,1,
76438930010538,52945179010538,2001,23,31,653,150,1,1,2001,21,8,1,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:41,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,1,
76438929010538,52945179010538,2001,23,31,653,150,2,1,2001,18,10,4,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:41,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,1,
76438928010538,52945179010538,2001,23,31,653,150,3,1,2001,24,11,2,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:41,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,1,
76438927010538,52945179010538,2001,23,31,653,150,4,1,2001,13,7,4,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:41,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,1,
76440721010538,53000158010538,2002,23,3,2043,150,4,1,2002,12,0,0,0,0,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,2,
76440724010538,53000158010538,2002,23,3,2043,150,1,1,2002,37,17,3,0,0,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,2,
76440723010538,53000158010538,2002,23,3,2043,150,2,2,2002,13,4,1,0,0,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,2,
76440722010538,53000158010538,2002,23,3,2043,150,3,1,2002,10,0,4,0,0,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:27,290487,,,2,
76440704010538,53000483010538,2002,23,3,2074,150,1,1,2002,10,3,2,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
76440703010538,53000483010538,2002,23,3,2074,150,2,1,2002,24,3,0,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
76440702010538,53000483010538,2002,23,3,2074,150,3,1,2002,34,5,1,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
76440701010538,53000483010538,2002,23,3,2074,150,4,1,2002,43,0,0,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
76440807010538,52999858010538,2002,23,3,2082,150,1,1,2002,4,1,1,0,0,23.343725966732798,23.343725966732798,23.343725966732798,23.343725966732798,23.343725966732798,23.343725966732798,38.90620994455466,38.90620994455466,38.90620994455466,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
76440806010538,52999858010538,2002,23,3,2082,150,2,1,2002,2,1,0,0,0,23.343725966732798,23.343725966732798,23.343725966732798,23.343725966732798,23.343725966732798,23.343725966732798,38.90620994455466,38.90620994455466,38.90620994455466,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
76440805010538,52999858010538,2002,23,3,2082,150,3,1,2002,6,2,0,0,0,23.343725966732798,23.343725966732798,23.343725966732798,23.343725966732798,23.343725966732798,23.343725966732798,38.90620994455466,38.90620994455466,38.90620994455466,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
76440804010538,52999858010538,2002,23,3,2082,150,4,1,2002,3,1,0,0,0,23.343725966732798,23.343725966732798,23.343725966732798,23.343725966732798,23.343725966732798,23.343725966732798,38.90620994455466,38.90620994455466,38.90620994455466,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
76440803010538,53000720010538,2002,23,3,2088,150,3,2,2002,10,1,0,0,0,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
76440720010538,53000054010538,2002,23,3,2133,150,1,1,2002,50,10,5,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
76440719010538,53000054010538,2002,23,3,2133,150,2,1,2002,30,3,1,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
76440718010538,53000054010538,2002,23,3,2133,150,3,1,2002,12,1,0,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
76440717010538,53000054010538,2002,23,3,2133,150,4,1,2002,12,2,0,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
76440810010538,53000765010538,2002,23,3,2165,150,1,1,2002,5,2,1,0,0,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
76440809010538,53000765010538,2002,23,3,2165,150,3,1,2002,5,23,3,0,0,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
76440808010538,53000765010538,2002,23,3,2165,150,4,1,2002,9,0,0,0,0,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
76440708010538,52996440010538,2002,23,3,2174,150,1,1,2002,62,12,4,0,0,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
76440707010538,52996440010538,2002,23,3,2174,150,2,1,2002,59,16,7,0,0,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
76440706010538,52996440010538,2002,23,3,2174,150,3,1,2002,20,3,1,0,0,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
76440705010538,52996440010538,2002,23,3,2174,150,4,2,2002,9,1,0,0,0,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
76440590010538,53000302010538,2002,23,3,2468,150,1,1,2002,6,0,0,0,0,16.0,24.0,24.0,16.0,24.0,24.0,24.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
76440589010538,53000302010538,2002,23,3,2468,150,2,1,2002,5,1,1,0,0,16.0,24.0,24.0,16.0,24.0,24.0,24.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
76440588010538,53000302010538,2002,23,3,2468,150,4,1,2002,6,0,0,0,0,16.0,24.0,24.0,16.0,24.0,24.0,24.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:30,290487,,,2,
76440695010538,53000396010538,2002,23,3,2493,150,1,1,2002,4,0,0,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,2,
76440694010538,53000396010538,2002,23,3,2493,150,2,1,2002,7,1,0,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,2,
76440693010538,53000396010538,2002,23,3,2493,150,3,1,2002,4,11,0,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,2,
76440692010538,53000396010538,2002,23,3,2493,150,4,1,2002,12,0,0,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,2,
76440275010538,53002551010538,2002,23,5,2469,150,1,1,2002,6,2,2,0,0,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,2,
76440274010538,53002551010538,2002,23,5,2469,150,2,1,2002,27,4,4,0,0,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,2,
76440273010538,53002551010538,2002,23,5,2469,150,3,1,2002,14,2,1,0,0,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:29,290487,,,2,
76440611010538,53007457010538,2002,23,7,2506,150,4,1,2002,17,4,6,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
76440614010538,53007457010538,2002,23,7,2506,150,1,1,2002,23,0,3,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
76440613010538,53007457010538,2002,23,7,2506,150,2,1,2002,50,10,4,0,0,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,NIMS,2007-11-19 11:54:53,10661,FSTROFFE,2022-04-18 09:41:28,290487,,,2,
